Customer ID,Recency,Frequency,MonetaryValue,R_score,F_score,M_score,RFM_Segment,RFM_Score,K_Cluster,Churn_Status,Churn_Probability
17246,182,2,38.92,1,2,1,1.02.01.0,4,1,1,0.42319990018395975
17248,117,1,227.51,2,2,1,2.02.01.0,5,0,0,5.9181020295064315e-06
17249,64,1,68.03,2,2,1,2.02.01.0,5,0,0,1.9121155200844848e-10
17251,18,2,529.15,4,2,2,4.02.02.0,8,0,0,1.630701141740987e-13
17254,37,1,198.29,3,2,1,3.02.01.0,6,0,0,2.008560640842632e-12
17255,26,2,500.72,3,2,2,3.02.02.0,7,0,0,3.87556567604552e-13
17256,117,3,258.93,2,3,1,2.03.01.0,6,0,0,7.562934169218315e-06
17257,72,2,192.73,2,2,1,2.02.01.0,5,0,0,7.356946950706963e-10
17258,32,2,417.3,3,2,2,3.02.02.0,7,0,0,1.2362927362733373e-12
17259,4,5,1285.97,4,4,3,4.04.03.0,11,0,0,4.6686613359336327e-14
17260,47,1,120.95,3,2,1,3.02.01.0,6,0,0,1.3973982946954397e-11
17261,145,1,230.44,1,2,1,1.02.01.0,4,1,0,0.0006936382854017785
17262,2,7,1504.26,4,4,3,4.04.03.0,11,0,0,2.067611719195782e-14
17264,60,1,279.59,2,2,1,2.02.01.0,5,0,0,8.968361206509695e-11
17266,135,2,207.09,2,2,1,2.02.01.0,5,0,0,0.0001572781834928924
17268,81,7,970.25,2,4,3,2.04.03.0,9,0,0,2.372407142081927e-08
17269,21,1,537.46,3,2,2,3.02.02.0,7,0,0,1.8375410970466994e-13
17270,105,2,604.4,2,2,2,2.02.02.0,6,0,0,9.471320297678828e-07
17271,372,1,210.39,1,2,1,1.02.01.0,4,1,1,1.0
17273,60,1,141.12,2,2,1,2.02.01.0,5,0,0,8.839902029010242e-11
17274,31,1,465.4,3,2,2,3.02.02.0,7,0,0,1.2791198450202114e-12
17275,19,1,114.52,3,2,1,3.02.01.0,6,0,0,5.976015966797108e-14
17276,38,1,508.39,3,2,2,3.02.02.0,7,0,0,5.023551648642116e-12
17278,201,1,25.2,1,2,1,1.02.01.0,4,1,1,0.9737537863625757
17280,74,1,118.86,2,2,1,2.02.01.0,5,0,0,1.348183355079924e-09
17281,10,6,797.8499999999999,4,4,3,4.04.03.0,11,0,0,1.1414565005819737e-13
17282,92,2,636.25,2,2,2,2.02.02.0,6,0,0,7.553301380571186e-08
17283,14,1,188.46,4,2,1,4.02.01.0,7,0,0,4.5320089231863524e-14
17284,25,2,1140.58,3,2,3,3.02.03.0,8,0,0,6.795092844008253e-13
17285,264,2,428.34,1,2,2,1.02.02.0,5,1,1,0.9999999240211739
17286,36,2,241.56,3,2,1,3.02.01.0,6,0,0,1.3275242773488761e-12
17287,3,16,3047.85,4,4,4,4.04.04.0,12,0,0,7.844168268668808e-15
17288,26,4,1080.25,3,3,3,3.03.03.0,9,0,0,1.0450711550975253e-12
17289,12,6,1134.98,4,4,3,4.04.03.0,11,0,0,1.745424837488744e-13
17290,17,6,976.2,4,4,3,4.04.03.0,11,0,0,4.546570351613413e-13
17292,108,2,271.75,2,2,1,2.02.01.0,5,0,0,8.234518637949863e-07
17293,30,8,1899.12,3,4,4,3.04.04.0,11,0,0,4.024821482690905e-12
17294,305,2,467.79,1,2,2,1.02.02.0,5,1,1,0.9999999999742619
17296,366,1,338.13,1,2,2,1.02.02.0,5,1,1,0.9999999999999998
17298,10,3,459.14,4,3,2,4.03.02.0,9,0,0,5.4294071359133415e-14
17299,75,2,346.97,2,2,2,2.02.02.0,6,0,0,2.672747863452974e-09
17300,26,2,393.64,3,2,2,3.02.02.0,7,0,0,3.8325676531146975e-13
17301,260,1,132.8,1,2,1,1.02.01.0,4,1,1,0.999999727897133
17304,170,1,111.5,1,2,1,1.02.01.0,4,1,0,0.08198585196094076
17305,284,1,2135.46,1,2,4,1.02.04.0,7,1,1,0.9999999997397631
17306,29,2,1151.04,3,2,3,3.02.03.0,8,0,0,1.4826636155138781e-12
17307,31,11,3999.89,3,4,4,3.04.04.0,11,0,0,3.1101206967987853e-12
17308,29,2,4511.76,3,2,4,3.02.04.0,9,0,0,4.193849181705439e-12
17309,17,2,247.84,4,2,1,4.02.01.0,7,0,0,6.539599810635568e-14
17310,23,2,1025.1,3,2,3,3.02.03.0,8,0,0,4.547608471553323e-13
17311,28,4,2181.71,3,3,4,3.03.04.0,10,0,0,3.448844202251843e-12
17314,29,9,2376.51,3,4,4,3.04.04.0,11,0,0,2.7832208893220996e-12
17315,11,5,3358.34,4,4,4,4.04.04.0,12,0,0,4.514610416666093e-13
17316,56,1,124.45,2,2,1,2.02.01.0,5,0,0,4.0487337693148894e-11
17318,361,1,164.28,1,2,1,1.02.01.0,4,1,1,0.9999999999999993
17319,305,1,29.1,1,2,1,1.02.01.0,4,1,1,0.9999999999570741
17320,4,4,1695.15,4,3,3,4.03.03.0,10,0,0,3.0578319000061424e-14
17321,30,4,1040.32,3,3,3,3.03.03.0,9,0,0,2.2683653000470427e-12
17322,12,5,922.59,4,4,3,4.04.03.0,11,0,0,2.135490390855107e-13
17323,43,5,644.52,3,4,2,3.04.02.0,9,0,0,2.189332687196534e-11
17324,2,9,1311.64,4,4,3,4.04.03.0,11,0,0,1.2952072468315243e-14
17325,46,2,512.77,3,2,2,3.02.02.0,7,0,0,1.908754179450268e-11
17326,44,2,321.95,3,2,2,3.02.02.0,7,0,0,1.2674434968133382e-11
17327,45,2,152.35,3,2,1,3.02.01.0,6,0,0,7.591841699981443e-12
17328,309,1,104.7,1,2,1,1.02.01.0,4,1,1,0.9999999999804601
17329,367,3,481.32,1,3,2,1.03.02.0,6,1,1,1.0
17330,180,2,59.900000000000006,1,2,1,1.02.01.0,4,1,0,0.3324704678504595
17332,164,5,838.27,1,4,3,1.04.03.0,8,1,0,0.1617246242975288
17334,42,1,328.13,3,2,2,3.02.02.0,7,0,0,1.0745538956529003e-11
17335,19,2,508.0,3,2,2,3.02.02.0,7,0,0,9.919964937888771e-14
17336,108,1,81.12,2,2,1,2.02.01.0,5,0,0,1.0097624712331045e-06
17338,11,9,5498.64,4,4,4,4.04.04.0,12,0,0,2.3048315629081957e-13
17339,1,2,119.0,4,2,1,4.02.01.0,7,0,0,2.859075095987665e-15
17340,2,8,10051.53,4,4,4,4.04.04.0,12,0,0,8.026363769073542e-14
17341,2,3,1108.47,4,3,3,4.03.03.0,10,0,0,2.4371756769931264e-14
17342,15,4,1227.54,4,3,3,4.03.03.0,10,0,0,2.481892651894064e-13
17343,12,5,1066.3,4,4,3,4.04.03.0,11,0,0,2.1677059331937132e-13
17344,364,1,307.54,1,2,1,1.02.01.0,4,1,1,0.9999999999999996
17345,11,6,1066.94,4,4,3,4.04.03.0,11,0,0,1.4263592475041633e-13
17346,9,12,2646.44,4,4,4,4.04.04.0,12,0,0,5.926141934699815e-14
17348,73,4,1316.89,2,3,3,2.03.03.0,8,0,0,5.084480336380417e-09
17349,16,4,741.5,4,3,3,4.03.03.0,10,0,0,2.8667090312818104e-13
17350,30,3,619.971,3,3,2,3.03.02.0,8,0,0,1.3626954621702763e-12
17351,63,9,1401.08,2,4,3,2.04.03.0,9,0,0,4.75978533123958e-10
17352,332,1,36.25,1,2,1,1.02.01.0,4,1,1,0.9999999999997771
17353,127,2,1502.0,2,2,3,2.02.03.0,7,0,0,0.0001504937480921853
17354,64,3,1750.4,2,3,4,2.03.04.0,9,0,0,2.297358556047732e-09
17355,22,1,285.11,3,2,1,3.02.01.0,6,0,0,1.0912172843902384e-13
17356,190,4,768.25,1,3,3,1.03.03.0,7,1,1,0.9500660485188679
17358,12,3,500.2,4,3,2,4.03.02.0,9,0,0,8.050026338891639e-14
17359,284,1,156.6,1,2,1,1.02.01.0,4,1,1,0.9999999974682972
17360,21,3,645.59,3,3,2,3.03.02.0,8,0,0,2.3671005365176025e-13
17361,312,2,392.44,1,2,2,1.02.02.0,5,1,1,0.9999999999933651
17362,36,5,711.8100000000001,3,4,3,3.04.03.0,10,0,0,1.1238358895486679e-11
17363,31,3,940.86,3,3,3,3.03.03.0,9,0,0,3.4120306644438477e-12
17364,12,17,7589.24,4,4,4,4.04.04.0,12,0,0,5.809985181098587e-14
17365,22,7,3423.42,3,4,4,3.04.04.0,11,0,0,1.2421637498791397e-12
17366,68,2,1096.24,2,2,3,2.02.03.0,7,0,0,1.4730181310726294e-09
17368,11,6,913.47,4,4,3,4.04.03.0,11,0,0,1.4037331184054049e-13
17369,91,1,979.2,2,2,3,2.02.03.0,7,0,0,1.606087080862119e-07
17371,259,3,238.66,1,3,1,1.03.01.0,5,1,1,0.9999997432859258
17372,17,20,3034.88,4,4,4,4.04.04.0,12,0,0,4.891489102002475e-14
17373,54,3,520.58,2,3,2,2.03.02.0,7,0,0,7.255115564916785e-11
17374,31,1,231.34,3,2,1,3.02.01.0,6,0,0,6.263535388384433e-13
17375,67,1,260.45,2,2,1,2.02.01.0,5,0,0,3.499462959650361e-10
17376,40,2,250.44,3,2,1,3.02.01.0,6,0,0,2.8961310753663706e-12
17377,1,60,14218.49,4,4,4,4.04.04.0,12,3,0,8.989106936835282e-19
17378,10,1,10.95,4,2,1,4.02.01.0,7,0,0,2.0411957857064275e-14
17380,70,3,645.0,2,3,2,2.03.02.0,7,0,0,1.658708014055967e-09
17381,4,12,19726.76,4,4,4,4.04.04.0,12,0,0,1.32639641528465e-13
17382,71,7,836.88,2,4,3,2.04.03.0,9,0,0,3.335950040541627e-09
17383,89,1,110.7,2,2,1,2.02.01.0,5,0,0,2.501969175013175e-08
17384,103,1,171.15,2,2,1,2.02.01.0,5,0,0,3.848804567086046e-07
17386,21,1,126.35,3,2,1,3.02.01.0,6,0,0,8.833524351597462e-14
17388,56,7,1432.01,2,4,3,2.04.03.0,9,0,0,1.9109370711199817e-10
17389,10,27,25391.0,4,4,4,4.04.04.0,12,3,0,2.6818349396172324e-14
17390,56,1,149.3,2,2,1,2.02.01.0,5,0,0,4.059229999850962e-11
17392,86,1,168.65,2,2,1,2.02.01.0,5,0,0,1.4032133122761405e-08
17393,46,2,381.15,3,2,2,3.02.02.0,7,0,0,1.8827572021178546e-11
17395,144,1,97.5,1,2,1,1.02.01.0,4,1,0,0.0005630939895430802
17396,7,7,1476.3,4,4,3,4.04.03.0,11,0,0,5.459730842451857e-14
17397,52,1,536.77,3,2,2,3.02.02.0,7,0,0,7.702004971062773e-11
17400,217,3,2547.09,1,3,4,1.03.04.0,8,1,1,0.9999089290081169
17401,177,1,114.85,1,2,1,1.02.01.0,4,1,0,0.258873609538113
17402,5,12,2462.33,4,4,4,4.04.04.0,12,0,0,2.6672720354513748e-14
17403,86,1,118.95,2,2,1,2.02.01.0,5,0,0,1.3959659239643234e-08
17404,45,8,15874.3,3,4,4,3.04.04.0,11,0,0,3.206364155462025e-10
17406,2,11,2704.63,4,4,4,4.04.04.0,12,0,0,1.9074696507807206e-14
17407,47,1,552.9,3,2,2,3.02.02.0,7,0,0,2.913172824778903e-11
17408,136,2,283.44000000000005,2,2,1,2.02.01.0,5,0,0,0.00019262000178062397
17409,57,8,7021.66,2,4,4,2.04.04.0,10,0,0,6.623082251591277e-10
17411,22,2,646.44,3,2,2,3.02.02.0,7,0,0,1.805322798099373e-13
17412,8,10,3159.46,4,4,4,4.04.04.0,12,0,0,8.050189244027116e-14
17413,40,2,560.14,3,2,2,3.02.02.0,7,0,0,5.961184384555976e-12
17414,59,4,1471.52,2,3,3,2.03.03.0,8,0,0,3.3801399710413734e-10
17416,29,15,10405.03,3,4,4,3.04.04.0,11,0,0,1.6772170257215534e-12
17417,184,1,164.18,1,2,1,1.02.01.0,4,1,1,0.5785427997006563
17418,23,1,206.6,3,2,1,3.02.01.0,6,0,0,1.3150801237671947e-13
17419,3,8,2273.95,4,4,4,4.04.04.0,12,0,0,4.336945957795596e-14
17420,9,4,485.6,4,3,2,4.03.02.0,9,0,0,3.5821956020296805e-14
17421,22,3,1059.41,3,3,3,3.03.03.0,9,0,0,5.98461010644948e-13
17422,17,5,1615.39,4,4,3,4.04.03.0,11,0,0,6.078740359214061e-13
17423,29,1,420.54,3,2,2,3.02.02.0,7,0,0,8.623715061812775e-13
17426,88,7,3040.51,2,4,4,2.04.04.0,10,0,0,2.2936205223079206e-07
17428,4,18,14562.91,4,4,4,4.04.04.0,12,0,0,2.0219591159486593e-14
17429,32,2,832.54,3,2,3,3.02.03.0,8,0,0,2.572830921377101e-12
17430,1,3,469.41,4,3,2,4.03.02.0,9,0,0,9.416202192825203e-15
17432,21,7,1385.63,3,4,3,3.04.03.0,10,0,0,4.148361078011074e-13
17433,21,1,266.8,3,2,1,3.02.01.0,6,0,0,8.963739842397224e-14
17435,47,1,331.35,3,2,2,3.02.02.0,7,0,0,2.8466974818171256e-11
17436,44,3,317.76,3,3,2,3.03.02.0,8,0,0,2.018518783858017e-11
17437,165,1,373.17,1,2,2,1.02.02.0,5,1,0,0.0646038964455253
17438,80,4,1034.32,2,3,3,2.03.03.0,8,0,0,1.930256001752602e-08
17439,291,1,325.74,1,2,2,1.02.02.0,5,1,1,0.9999999996807696
17440,185,1,137.16,1,2,1,1.02.01.0,4,1,1,0.6245163961947322
17441,368,1,293.35,1,2,1,1.02.01.0,4,1,1,0.9999999999999998
17442,17,9,2371.74,4,4,4,4.04.04.0,12,0,0,5.354399243087433e-13
17448,133,46,14556.97,2,4,4,2.04.04.0,10,3,0,7.893457666032233e-07
17449,23,6,2430.29,3,4,4,3.04.04.0,11,0,0,1.7023193648389497e-12
17450,3,7,52422.3,4,4,4,4.04.04.0,12,3,0,1.0082249645114172e-11
17454,98,6,1030.41,2,4,3,2.04.03.0,9,0,0,8.188553380174891e-07
17456,1,2,975.56,4,2,3,4.02.03.0,9,0,0,1.2416109001214356e-14
17457,15,9,4247.11,4,4,4,4.04.04.0,12,0,0,4.4094309482703536e-13
17458,17,1,213.08,4,2,1,4.02.01.0,7,0,0,8.150518468775703e-14
17460,8,12,1605.84,4,4,3,4.04.03.0,11,0,0,2.1957944096250553e-14
17463,196,2,661.5,1,2,2,1.02.02.0,5,1,1,0.9597596605229102
17464,158,2,710.98,1,2,3,1.02.03.0,6,1,0,0.028327488216808777
17465,61,7,2542.79,2,4,4,2.04.04.0,10,0,0,1.1323384873672805e-09
17467,31,1,102.6,3,2,1,3.02.01.0,6,0,0,6.180081030545476e-13
17468,11,1,57.8,4,2,1,4.02.01.0,7,0,0,2.492287071735431e-14
17469,36,12,3180.28,3,4,4,3.04.04.0,11,0,0,6.0457632860860335e-12
17470,3,7,1679.8,4,4,3,4.04.03.0,11,0,0,2.558618232845571e-14
17471,110,1,321.65000000000003,2,2,2,2.02.02.0,6,0,0,3.046419937504579e-06
17472,264,1,224.81,1,2,1,1.02.01.0,4,1,1,0.9999998763494977
17473,44,2,607.0,3,2,2,3.02.02.0,7,0,0,1.3056502510794748e-11
17474,235,1,1047.0,1,2,3,1.02.03.0,6,1,1,0.9999918866789369
17476,31,2,489.86,3,2,2,3.02.02.0,7,0,0,1.0252059266149771e-12
17477,248,2,1144.3,1,2,3,1.02.03.0,6,1,1,0.9999992014708886
17478,44,2,1272.8,3,2,3,3.02.03.0,8,0,0,2.789037760581521e-11
17479,268,1,389.2600000000001,1,2,2,1.02.02.0,5,1,1,0.9999999720179141
17480,80,1,390.21,2,2,2,2.02.02.0,6,0,0,8.893831389005219e-09
17482,123,2,778.19,2,2,3,2.02.03.0,7,0,0,6.403690691938227e-05
17483,50,1,177.69,3,2,1,3.02.01.0,6,0,0,2.5215529296671518e-11
17484,212,2,209.57,1,2,1,1.02.01.0,4,1,1,0.9961339161465333
17487,364,1,160.55,1,2,1,1.02.01.0,4,1,1,0.9999999999999996
17488,277,1,336.5,1,2,2,1.02.02.0,5,1,1,0.9999999951255447
17490,24,2,658.18,3,2,2,3.02.02.0,7,0,0,2.66853593581559e-13
17491,3,8,2422.2000000000003,4,4,4,4.04.04.0,12,0,0,4.404455089833319e-14
17492,114,2,747.85,2,2,3,2.02.03.0,7,0,0,1.1059593291129745e-05
17493,21,1,100.91,3,2,1,3.02.01.0,6,0,0,8.810141305642856e-14
17494,137,1,54.7,1,2,1,1.02.01.0,4,0,0,0.00014344062594992313
17495,26,1,309.16,3,2,2,3.02.02.0,7,0,0,4.7519745826735e-13
17496,199,3,1141.84,1,3,3,1.03.03.0,7,1,1,0.9930472091370036
17497,26,2,287.25,3,2,1,3.02.01.0,6,0,0,1.9018448199062716e-13
17499,197,1,718.51,1,2,3,1.02.03.0,6,1,1,0.9864267691040225
17504,16,9,6568.09,4,4,4,4.04.04.0,12,0,0,6.823359123856997e-13
17505,186,3,1289.64,1,3,3,1.03.03.0,7,1,1,0.9201837552021664
17508,17,7,4191.92,4,4,4,4.04.04.0,12,0,0,1.0127122343177864e-12
17510,56,1,206.08,2,2,1,2.02.01.0,5,0,0,4.083315169462027e-11
17511,3,31,84541.17,4,4,4,4.04.04.0,12,3,0,1.3302722692823435e-12
17512,88,8,2542.83,2,4,4,2.04.04.0,10,0,0,1.7409853168842094e-07
17513,44,2,645.6,3,2,2,3.02.02.0,7,0,0,1.3109117946101933e-11
17514,305,1,334.18,1,2,2,1.02.02.0,5,1,1,0.9999999999791351
17515,30,5,978.44,3,4,3,3.04.03.0,10,0,0,3.590928548481198e-12
17516,14,1,189.47,4,2,1,4.02.01.0,7,0,0,4.532485859496867e-14
17518,61,2,329.42,2,2,2,2.02.02.0,6,0,0,1.745239833255386e-10
17519,4,10,3265.45,4,4,4,4.04.04.0,12,0,0,3.734462559856654e-14
17521,30,2,554.85,3,2,2,3.02.02.0,7,0,0,8.494901806281081e-13
17524,74,2,394.14,2,2,2,2.02.02.0,6,0,0,2.2105426967534023e-09
17525,33,2,739.2,3,2,3,3.02.03.0,8,0,0,3.09585905450004e-12
17526,1,9,2970.14,4,4,4,4.04.04.0,12,0,0,2.52517847614578e-14
17529,246,2,1240.25,1,2,3,1.02.03.0,6,1,1,0.9999988328251808
17530,1,3,756.51,4,3,3,4.03.03.0,10,0,0,1.933603786615694e-14
17531,163,2,970.12,1,2,3,1.02.03.0,6,1,0,0.07349051302327884
17532,21,1,65.34,3,2,1,3.02.01.0,6,0,0,8.777551059562541e-14
17533,70,1,34.8,2,2,1,2.02.01.0,5,0,0,6.131565813922075e-10
17534,87,4,1445.47,2,3,3,2.03.03.0,8,0,0,7.87722808110741e-08
17536,56,2,288.33,2,2,1,2.02.01.0,5,0,0,3.292514660975687e-11
17539,253,4,1226.57,1,3,3,1.03.03.0,7,1,1,0.9999997652994623
17540,19,4,1011.7,3,3,3,3.03.03.0,9,0,0,2.653931197836732e-13
17541,145,1,124.46,1,2,1,1.02.01.0,4,1,0,0.0006860264603860782
17542,277,2,170.95,1,2,1,1.02.01.0,4,1,1,0.9999999876369764
17543,185,1,120.05,1,2,1,1.02.01.0,4,1,1,0.6240982708084202
17544,26,3,960.69,3,3,3,3.03.03.0,9,0,0,1.2910492287663537e-12
17545,26,3,802.58,3,3,3,3.03.03.0,9,0,0,1.269955405988178e-12
17547,11,2,727.85,4,2,3,4.02.03.0,9,0,0,8.486169310615491e-14
17548,14,3,627.96,4,3,2,4.03.02.0,9,0,0,1.2043848620054141e-13
17550,33,6,2280.48,3,4,4,3.04.04.0,11,0,0,1.1754308902405649e-11
17552,8,10,2154.88,4,4,4,4.04.04.0,12,0,0,7.250196425556313e-14
17553,108,3,2270.0,2,3,4,2.03.04.0,9,0,0,1.2789332431188961e-05
17555,61,3,574.48,2,3,2,2.03.02.0,7,0,0,2.852578711379895e-10
17556,15,1,142.77,4,2,1,4.02.01.0,7,0,0,5.4804574268813196e-14
17557,368,1,34.0,1,2,1,1.02.01.0,4,1,1,0.9999999999999998
17558,29,1,259.17,3,2,1,3.02.01.0,6,0,0,4.254924442251004e-13
17559,148,1,167.62,1,2,1,1.02.01.0,4,1,0,0.0012354791217126277
17560,31,4,1040.85,3,3,3,3.03.03.0,9,0,0,2.756325224502317e-12
17561,26,3,554.72,3,3,2,3.03.02.0,8,0,0,6.209724496316869e-13
17563,214,2,392.38,1,2,2,1.02.02.0,5,1,1,0.998707495093554
17565,222,1,131.83,1,2,1,1.02.01.0,4,1,1,0.999554204366586
17567,8,2,1024.55,4,2,3,4.02.03.0,9,0,0,4.879290166181349e-14
17568,269,1,382.79,1,2,2,1.02.02.0,5,1,1,0.9999999769548592
17570,17,1,100.0,4,2,1,4.02.01.0,7,0,0,8.055054261304073e-14
17571,178,1,205.24,1,2,1,1.02.01.0,4,1,0,0.29993029361094486
17572,9,7,496.2600000000001,4,4,2,4.04.02.0,10,0,0,3.6518387329870693e-14
17575,303,1,171.7,1,2,1,1.02.01.0,4,1,1,0.9999999999375613
17576,1,23,5434.13,4,4,4,4.04.04.0,12,0,0,1.4219635175436348e-15
17577,281,2,348.75,1,2,2,1.02.02.0,5,1,1,0.9999999972061391
17578,110,6,903.87,2,4,3,2.04.03.0,9,0,0,8.367580077186455e-06
17579,214,1,304.38,1,2,1,1.02.01.0,4,1,1,0.9979233334440846
17580,12,2,329.55,4,2,2,4.02.02.0,8,0,0,4.9634284421525184e-14
17581,8,20,7712.71,4,4,4,4.04.04.0,12,0,0,1.3796446300883959e-14
17582,82,4,1275.43,2,3,3,2.03.03.0,8,0,0,2.922213056320619e-08
17583,196,1,135.95,1,2,1,1.02.01.0,4,1,1,0.9340884422870632
17584,103,4,4067.12,2,3,4,2.03.04.0,9,0,0,4.655808352295642e-06
17585,81,3,960.23,2,3,3,2.03.03.0,8,0,0,2.9111380903144304e-08
17586,255,1,167.4,1,2,1,1.02.01.0,4,1,1,0.9999992819830146
17587,264,1,181.66,1,2,1,1.02.01.0,4,1,1,0.9999998757923393
17588,32,4,1699.35,3,3,3,3.03.03.0,9,0,0,3.5869098257957e-12
17589,21,14,11645.7,3,4,4,3.04.04.0,11,0,0,5.02559509879106e-13
17591,3,2,550.7,4,2,2,4.02.02.0,8,0,0,8.79928240728424e-15
17592,374,1,148.3,1,2,1,1.02.01.0,4,1,1,1.0
17593,45,6,4168.46,3,4,4,3.04.04.0,11,0,0,1.4816589201768553e-10
17594,85,2,1504.7,2,2,3,2.02.03.0,7,0,0,4.214826616737934e-08
17596,4,7,2092.74,4,4,4,4.04.04.0,12,0,0,6.468220686083905e-14
17597,54,4,1439.72,2,3,3,2.03.03.0,8,0,0,1.2721207950933583e-10
17598,17,1,409.98,4,2,2,4.02.02.0,8,0,0,1.6580418246645992e-13
17599,113,1,52.05,2,2,1,2.02.01.0,5,0,0,2.6660637377571304e-06
17601,16,1,305.47,4,2,1,4.02.01.0,7,0,0,6.772863385105825e-14
17602,108,8,2348.16,2,4,4,2.04.04.0,10,0,0,8.391750256749486e-06
17603,253,3,1398.76,1,3,3,1.03.03.0,7,1,1,0.999999815704069
17604,58,4,636.57,2,3,2,2.03.02.0,7,0,0,1.2795574315989367e-10
17605,226,1,160.75,1,2,1,1.02.01.0,4,1,1,0.999796033738163
17606,373,1,87.30000000000001,1,2,1,1.02.01.0,4,1,1,1.0
17607,12,1,333.81,4,2,2,4.02.02.0,8,0,0,6.211284861078674e-14
17608,85,2,305.11,2,2,1,2.02.01.0,5,0,0,9.364788718124308e-09
17609,38,6,782.12,3,4,3,3.04.03.0,10,0,0,1.3361782661527007e-11
17610,176,5,1529.49,1,4,3,1.04.03.0,8,1,0,0.6822152134036108
17611,57,13,4387.76,2,4,4,2.04.04.0,10,0,0,1.643781169036718e-10
17612,15,12,3346.41,4,4,4,4.04.04.0,12,0,0,2.0511902308226132e-13
17615,23,3,403.6,3,3,2,3.03.02.0,8,0,0,3.407641077075936e-13
17616,3,2,489.6,4,2,2,4.02.02.0,8,0,0,8.743444099615859e-15
17617,194,1,395.33,1,2,2,1.02.02.0,5,1,1,0.9515859775012461
17618,19,8,3101.66,3,4,4,3.04.04.0,11,0,0,5.353430141381883e-13
17621,40,3,1795.22,3,3,4,3.03.04.0,10,0,0,4.2905599141578744e-11
17622,233,2,1130.21,1,2,3,1.02.03.0,6,1,1,0.999985146648946
17623,45,6,1856.62,3,4,4,3.04.04.0,11,0,0,1.1645003287280217e-10
17624,73,2,725.15,2,2,3,2.02.03.0,7,0,0,3.7530471797436785e-09
17625,82,4,4020.8,2,3,4,2.03.04.0,9,0,0,7.752432883614622e-08
17626,238,1,254.0,1,2,1,1.02.01.0,4,1,1,0.9999804882066632
17627,114,1,296.36,2,2,1,2.02.01.0,5,0,0,3.3229096036861502e-06
17629,24,2,641.4,3,2,2,3.02.02.0,7,0,0,2.6638745952503194e-13
17631,10,4,470.16,4,3,2,4.03.02.0,9,0,0,4.345543813918292e-14
17633,15,3,732.55,4,3,3,4.03.03.0,10,0,0,2.9484385044084833e-13
17635,60,3,1265.58,2,3,3,2.03.03.0,8,0,0,5.028245729952651e-10
17638,283,2,842.4,1,2,3,1.02.03.0,6,1,1,0.9999999990980553
17639,23,5,506.67,3,4,2,3.04.02.0,9,0,0,4.387372687598872e-13
17640,15,5,2547.28,4,4,4,4.04.04.0,12,0,0,9.042624423646735e-13
17642,65,3,1112.2,2,3,3,2.03.03.0,8,0,0,1.310519845572116e-09
17643,9,2,439.7,4,2,2,4.02.02.0,8,0,0,2.7988878926359644e-14
17644,30,9,3132.96,3,4,4,3.04.04.0,11,0,0,3.6590624481260645e-12
17646,1,10,3141.4,4,4,4,4.04.04.0,12,0,0,2.055107359624809e-14
17647,305,2,198.6,1,2,1,1.02.01.0,4,1,1,0.999999999947246
17648,21,1,418.87,3,2,2,3.02.02.0,7,0,0,1.8149763611201073e-13
17649,105,2,710.4,2,2,3,2.02.03.0,7,0,0,1.908566122885956e-06
17651,134,6,1758.52,2,4,4,2.04.04.0,10,0,0,0.0019506167355079166
17655,2,3,1013.54,4,3,3,4.03.03.0,10,0,0,2.4131890188500242e-14
17657,66,1,126.0,2,2,1,2.02.01.0,5,0,0,2.8400381918853324e-10
17659,8,3,835.33,4,3,3,4.03.03.0,10,0,0,7.622341408414626e-14
17660,373,1,163.47,1,2,1,1.02.01.0,4,1,1,1.0
17662,297,2,412.92,1,2,2,1.02.02.0,5,1,1,0.9999999998770281
17663,53,10,3372.92,3,4,4,3.04.04.0,11,0,0,2.646494310241728e-10
17664,110,2,561.59,2,2,2,2.02.02.0,6,0,0,2.497124235984661e-06
17665,129,1,563.1,2,2,2,2.02.02.0,6,0,0,0.00012645550066509086
17666,113,3,1319.64,2,3,3,2.03.03.0,8,0,0,1.539254893400604e-05
17667,71,4,1895.19,2,3,4,2.03.04.0,9,0,0,7.29000539440531e-09
17669,98,3,2735.63,2,3,4,2.03.04.0,9,0,0,1.914199075495951e-06
17671,1,2,830.63,4,2,3,4.02.03.0,9,0,0,1.2230031284949666e-14
17672,53,5,2600.46,3,4,4,3.04.04.0,11,0,0,7.477431940100891e-10
17673,11,7,2604.46,4,4,4,4.04.04.0,12,0,0,2.667436338936834e-13
17674,4,1,300.66,4,2,1,4.02.01.0,7,0,0,6.537818779422562e-15
17675,3,40,17885.32,4,4,4,4.04.04.0,12,3,0,1.709868082126596e-16
17676,2,5,1378.16,4,4,3,4.04.03.0,11,0,0,3.1928382592153595e-14
17677,2,28,20329.68,4,4,4,4.04.04.0,12,3,0,2.663527647304319e-15
17678,239,1,301.65,1,2,1,1.02.01.0,4,1,1,0.9999840210175119
17679,157,5,1585.5,1,4,3,1.04.03.0,8,1,0,0.05063820279160723
17680,19,2,313.05,3,2,2,3.02.02.0,7,0,0,9.720505038637308e-14
17681,233,5,731.2,1,4,3,1.04.03.0,8,1,1,0.9999923703999045
17682,4,6,1982.45,4,4,4,4.04.04.0,12,0,0,7.99836519377229e-14
17683,21,3,819.01,3,3,3,3.03.03.0,9,0,0,4.803574174718052e-13
